Teacher_ID,Region,Age,Years_Experience,Educational_Attainment,Major_Specialization,Subject_Taught,Certification_Level,Fragility_Indicator
2026-STAR-1561,Region IV-A,41,23,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-1562,Region IV-A,43,30,Bachelor of Secondary Education,Physics,Mathematics,Level 1,High
2026-STAR-1563,Region I,55,31,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-1564,BARMM,32,11,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-1565,BARMM,31,2,Bachelor of Secondary Education,Physics,Biology,Level 1,High
2026-STAR-1566,Region VIII,29,4,Master of Arts in Ed,Biology,Biology,Level 1,Low
2026-STAR-1567,Region VIII,33,4,Master of Arts in Ed,Mathematics,Physics,Level 1,High
2026-STAR-1568,Region I,48,31,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-1569,NCR,31,23,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-1570,BARMM,35,1,PhD STEM,Mathematics,Physics,Level 1,High
2026-STAR-1571,Region I,41,34,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1572,NCR,27,21,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-1573,Region IV-A,56,17,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1574,Region VII,41,24,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-1575,Region III,47,32,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-1576,NCR,28,18,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1577,BARMM,28,4,BS Science,Biology,Chemistry,Level 1,High
2026-STAR-1578,Region VIII,30,7,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1579,Region III,36,30,Bachelor of Secondary Education,Chemistry,Physics,Level 1,High
2026-STAR-1580,Region VII,41,26,BS Science,Biology,Physics,Level 1,High
2026-STAR-1581,NCR,32,22,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-1582,BARMM,25,3,Bachelor of Secondary Education,Chemistry,Chemistry,Level 1,Low
2026-STAR-1583,BARMM,43,8,PhD STEM,Biology,General Science,Level 1,High
2026-STAR-1584,Region VII,49,6,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-1585,NCR,38,15,BS Science,Mathematics,General Science,Level 1,High
2026-STAR-1586,Region III,58,5,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1587,Region I,41,27,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1588,Region VII,38,6,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-1589,Region I,34,10,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1590,Region I,37,6,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-1591,Region IV-A,28,17,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-1592,Region VIII,44,5,Master of Arts in Ed,Biology,Chemistry,Level 1,High
2026-STAR-1593,BARMM,35,7,BS Science,Physics,General Science,Level 1,High
2026-STAR-1594,BARMM,42,1,Master of Arts in Ed,Biology,Biology,Level 1,Low
2026-STAR-1595,Region III,43,22,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-1596,Region VII,27,19,BS Science,Physics,Physics,Level 2,Low
2026-STAR-1597,Region III,41,22,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-1598,Region III,55,32,PhD STEM,Chemistry,Mathematics,Level 1,High
2026-STAR-1599,Region IV-A,57,33,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-1600,Region IV-A,51,28,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1601,Region IV-A,49,28,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-1602,Region I,35,9,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-1603,Region VII,41,34,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1604,Region III,35,13,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-1605,BARMM,31,11,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-1606,Region IV-A,50,16,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-1607,NCR,44,15,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1608,Region IV-A,39,33,Bachelor of Secondary Education,General Science,Physics,Level 1,High
2026-STAR-1609,NCR,54,20,BS Science,Physics,Physics,Level 2,Low
2026-STAR-1610,NCR,53,20,Bachelor of Secondary Education,Mathematics,General Science,Level 1,High
2026-STAR-1611,BARMM,36,2,Bachelor of Secondary Education,Mathematics,Mathematics,Level 1,Low
2026-STAR-1612,NCR,54,12,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-1613,NCR,32,6,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-1614,Region VII,59,17,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-1615,Region III,45,31,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-1616,BARMM,32,5,PhD STEM,Physics,General Science,Level 1,High
2026-STAR-1617,Region VII,49,23,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1618,Region VIII,26,11,PhD STEM,Chemistry,Biology,Level 1,High
2026-STAR-1619,Region I,50,27,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1620,BARMM,32,4,Master of Arts in Ed,Physics,Chemistry,Level 1,High
2026-STAR-1621,NCR,50,20,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1622,BARMM,40,2,BS Science,Biology,Biology,Level 1,Low
2026-STAR-1623,NCR,46,31,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-1624,NCR,51,32,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-1625,Region III,46,12,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-1626,Region I,52,30,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-1627,Region I,31,27,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-1628,Region VIII,43,4,Master of Arts in Ed,Mathematics,Physics,Level 1,High
2026-STAR-1629,BARMM,35,8,Master of Arts in Ed,General Science,Mathematics,Level 1,High
2026-STAR-1630,Region I,39,34,BS Science,Physics,Mathematics,Level 1,High
2026-STAR-1631,Region VII,41,14,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-1632,Region I,36,31,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1633,NCR,36,32,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1634,NCR,26,32,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-1635,BARMM,44,5,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-1636,Region VII,53,12,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-1637,Region IV-A,59,17,BS Science,General Science,General Science,Level 3,Low
2026-STAR-1638,Region I,37,27,Master of Arts in Ed,Chemistry,General Science,Level 1,High
2026-STAR-1639,NCR,52,25,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1640,Region I,42,34,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1641,Region IV-A,44,10,Master of Arts in Ed,General Science,Chemistry,Level 1,High
2026-STAR-1642,Region III,27,30,Bachelor of Secondary Education,Physics,Mathematics,Level 1,High
2026-STAR-1643,Region IV-A,54,21,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-1644,Region I,39,19,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-1645,Region IV-A,55,25,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1646,Region IV-A,40,17,BS Science,Mathematics,Biology,Level 1,High
2026-STAR-1647,Region VII,57,21,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1648,BARMM,42,7,Bachelor of Secondary Education,General Science,Physics,Level 1,High
2026-STAR-1649,Region VIII,28,5,BS Science,Physics,Physics,Level 2,Low
2026-STAR-1650,Region VIII,35,11,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1651,BARMM,43,10,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1652,Region III,59,33,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-1653,NCR,40,16,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1654,Region IV-A,42,19,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-1655,Region IV-A,38,11,Bachelor of Secondary Education,Biology,Chemistry,Level 1,High
2026-STAR-1656,BARMM,42,3,PhD STEM,Mathematics,Mathematics,Level 1,Low
2026-STAR-1657,Region IV-A,30,27,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-1658,Region VIII,41,5,Bachelor of Secondary Education,General Science,Physics,Level 1,High
2026-STAR-1659,BARMM,37,6,Master of Arts in Ed,Mathematics,General Science,Level 1,High
2026-STAR-1660,Region III,41,17,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1661,Region III,31,22,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-1662,Region VIII,27,3,BS Science,Chemistry,Chemistry,Level 1,Low
2026-STAR-1663,Region VII,45,6,Bachelor of Secondary Education,Mathematics,General Science,Level 1,High
2026-STAR-1664,NCR,46,31,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1665,Region VII,26,24,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1666,Region VII,39,22,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-1667,Region IV-A,54,8,Bachelor of Secondary Education,Biology,General Science,Level 1,High
2026-STAR-1668,Region VII,55,15,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-1669,NCR,55,16,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1670,BARMM,23,11,Master of Arts in Ed,Biology,Chemistry,Level 1,High
2026-STAR-1671,Region I,45,32,BS Science,Biology,Physics,Level 1,High
2026-STAR-1672,Region IV-A,29,7,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1673,BARMM,27,8,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1674,BARMM,36,7,BS Science,Mathematics,Chemistry,Level 1,High
2026-STAR-1675,Region III,57,15,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-1676,Region VIII,34,7,BS Science,Mathematics,Chemistry,Level 1,High
2026-STAR-1677,Region VII,55,26,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-1678,Region I,44,29,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1679,Region III,58,9,BS Science,Physics,Physics,Level 2,Low
2026-STAR-1680,Region IV-A,54,25,BS Science,Physics,Chemistry,Level 1,High
2026-STAR-1681,Region III,55,10,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-1682,NCR,45,24,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-1683,Region VII,33,27,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-1684,NCR,41,30,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-1685,Region I,46,19,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-1686,NCR,44,21,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1687,Region III,48,28,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1688,Region IV-A,47,30,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-1689,NCR,31,16,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1690,NCR,30,20,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1691,NCR,55,13,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-1692,NCR,50,22,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1693,BARMM,33,2,Master of Arts in Ed,Chemistry,Chemistry,Level 1,Low
2026-STAR-1694,NCR,31,6,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-1695,BARMM,27,8,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-1696,Region III,49,29,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-1697,Region VII,50,18,BS Science,Mathematics,Chemistry,Level 1,High
2026-STAR-1698,Region VIII,25,7,Bachelor of Secondary Education,Mathematics,General Science,Level 1,High
2026-STAR-1699,NCR,42,24,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1700,Region VII,34,32,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-1701,Region IV-A,35,26,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-1702,Region IV-A,25,25,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1703,Region VII,49,9,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1704,Region VII,56,24,Master of Arts in Ed,Chemistry,Physics,Level 1,High
2026-STAR-1705,NCR,37,17,PhD STEM,General Science,Mathematics,Level 1,High
2026-STAR-1706,NCR,47,26,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1707,NCR,55,14,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-1708,Region IV-A,49,9,BS Science,Physics,Chemistry,Level 1,High
2026-STAR-1709,Region VIII,37,6,PhD STEM,Biology,Chemistry,Level 1,High
2026-STAR-1710,Region III,47,32,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1711,BARMM,35,7,Bachelor of Secondary Education,Mathematics,Physics,Level 1,High
2026-STAR-1712,Region III,43,24,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-1713,Region VII,54,29,Bachelor of Secondary Education,Biology,Chemistry,Level 1,High
2026-STAR-1714,Region III,59,32,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1715,Region IV-A,35,24,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-1716,Region IV-A,57,29,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1717,NCR,29,15,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1718,Region VII,29,9,BS Science,General Science,General Science,Level 3,Low
2026-STAR-1719,BARMM,41,8,PhD STEM,Mathematics,Biology,Level 1,High
2026-STAR-1720,Region III,29,9,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-1721,NCR,50,12,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-1722,BARMM,42,7,Bachelor of Secondary Education,Physics,Chemistry,Level 1,High
2026-STAR-1723,BARMM,41,5,Bachelor of Secondary Education,General Science,Physics,Level 1,High
2026-STAR-1724,Region VII,48,16,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-1725,Region III,37,9,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-1726,Region VII,45,33,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-1727,Region III,31,27,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-1728,Region VIII,31,10,BS Science,Physics,Physics,Level 3,Low
2026-STAR-1729,Region III,57,25,Master of Arts in Ed,Physics,Chemistry,Level 1,High
2026-STAR-1730,BARMM,28,2,Master of Arts in Ed,Physics,Biology,Level 1,High
2026-STAR-1731,Region VIII,42,1,Bachelor of Secondary Education,Mathematics,Mathematics,Level 1,Low
2026-STAR-1732,Region VII,48,27,Bachelor of Secondary Education,Biology,Physics,Level 1,High
2026-STAR-1733,Region I,48,21,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-1734,Region VIII,22,9,Bachelor of Secondary Education,Biology,Physics,Level 1,High
2026-STAR-1735,Region VII,31,33,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-1736,BARMM,30,2,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-1737,NCR,39,34,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1738,NCR,43,25,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-1739,Region I,48,24,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1740,Region III,36,23,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-1741,BARMM,40,10,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1742,Region VIII,43,7,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1743,BARMM,25,10,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-1744,Region I,59,30,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-1745,NCR,32,6,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-1746,Region VIII,29,11,BS Science,Chemistry,Mathematics,Level 1,High
2026-STAR-1747,Region IV-A,38,28,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1748,NCR,37,17,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-1749,Region III,31,29,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1750,Region IV-A,41,24,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-1751,Region IV-A,29,32,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-1752,Region VII,28,16,Bachelor of Secondary Education,Chemistry,Biology,Level 1,High
2026-STAR-1753,BARMM,42,2,PhD STEM,Mathematics,Physics,Level 1,High
2026-STAR-1754,Region VIII,27,11,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1755,Region VII,45,15,Master of Arts in Ed,Chemistry,Physics,Level 1,High
2026-STAR-1756,NCR,34,8,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-1757,Region VII,57,12,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1758,Region III,46,16,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1759,BARMM,43,10,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-1760,Region I,37,28,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-1761,Region IV-A,41,6,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1762,Region III,53,8,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-1763,Region IV-A,54,6,Master of Arts in Ed,Physics,General Science,Level 1,High
2026-STAR-1764,NCR,32,22,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-1765,NCR,41,29,Bachelor of Secondary Education,General Science,Physics,Level 1,High
2026-STAR-1766,Region VIII,37,1,Bachelor of Secondary Education,General Science,Mathematics,Level 1,High
2026-STAR-1767,Region I,27,31,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1768,NCR,45,30,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-1769,Region VIII,35,2,Bachelor of Secondary Education,Chemistry,Chemistry,Level 1,Low
2026-STAR-1770,Region IV-A,44,31,BS Science,Physics,Biology,Level 1,High
2026-STAR-1771,Region III,29,29,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-1772,Region I,37,11,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-1773,Region VII,57,27,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-1774,Region III,57,12,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1775,NCR,53,20,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1776,Region III,52,22,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1777,Region III,38,18,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1778,Region III,54,29,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-1779,BARMM,33,11,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-1780,Region VII,44,20,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-1781,NCR,58,19,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1782,BARMM,44,4,BS Science,Chemistry,Biology,Level 1,High
2026-STAR-1783,NCR,58,32,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-1784,BARMM,32,11,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-1785,Region VIII,35,1,BS Science,Mathematics,Physics,Level 1,High
2026-STAR-1786,Region III,39,20,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-1787,Region VII,55,30,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1788,BARMM,26,11,BS Science,Biology,Physics,Level 1,High
2026-STAR-1789,Region III,25,31,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-1790,BARMM,24,1,Master of Arts in Ed,Chemistry,General Science,Level 1,High
2026-STAR-1791,Region VII,49,13,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-1792,Region VIII,35,10,Master of Arts in Ed,Biology,Physics,Level 1,High
2026-STAR-1793,NCR,44,27,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-1794,Region IV-A,59,6,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-1795,Region VII,47,25,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-1796,NCR,38,19,BS Science,Physics,Physics,Level 3,Low
2026-STAR-1797,NCR,55,16,BS Science,Mathematics,Biology,Level 1,High
2026-STAR-1798,Region VII,53,13,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1799,Region VIII,27,1,BS Science,Biology,Biology,Level 1,Low
2026-STAR-1800,Region VIII,42,3,PhD STEM,Biology,General Science,Level 1,High
2026-STAR-1801,Region I,47,13,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-1802,BARMM,26,9,BS Science,Chemistry,General Science,Level 1,High
2026-STAR-1803,Region III,42,27,Master of Arts in Ed,Physics,Mathematics,Level 1,High
2026-STAR-1804,Region VII,54,26,PhD STEM,Mathematics,Physics,Level 1,High
2026-STAR-1805,Region I,39,19,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-1806,NCR,39,31,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-1807,NCR,47,29,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-1808,Region VIII,37,4,PhD STEM,Biology,Biology,Level 1,Low
2026-STAR-1809,NCR,35,18,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1810,Region VII,48,6,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-1811,NCR,31,31,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-1812,NCR,44,28,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-1813,Region I,39,22,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1814,BARMM,22,8,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-1815,Region I,30,33,Master of Arts in Ed,Physics,Biology,Level 1,High
2026-STAR-1816,Region I,27,6,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-1817,Region I,43,10,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-1818,NCR,53,5,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1819,Region I,58,26,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1820,Region VII,53,28,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-1821,Region III,49,8,BS Science,Physics,Physics,Level 2,Low
2026-STAR-1822,Region VII,40,13,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1823,NCR,40,30,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-1824,Region VIII,44,4,PhD STEM,Biology,Biology,Level 1,Low
2026-STAR-1825,Region VII,34,21,PhD STEM,Biology,General Science,Level 1,High
2026-STAR-1826,Region I,44,27,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-1827,Region IV-A,59,24,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-1828,BARMM,24,2,Bachelor of Secondary Education,Mathematics,Mathematics,Level 1,Low
2026-STAR-1829,Region III,51,29,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-1830,Region VIII,41,3,PhD STEM,Mathematics,Mathematics,Level 1,Low
2026-STAR-1831,BARMM,38,6,BS Science,Physics,Chemistry,Level 1,High
2026-STAR-1832,Region III,32,25,Bachelor of Secondary Education,General Science,Physics,Level 1,High
2026-STAR-1833,Region VII,28,6,BS Science,Biology,Physics,Level 1,High
2026-STAR-1834,Region VII,40,7,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-1835,Region III,53,33,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-1836,Region VIII,42,7,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-1837,NCR,57,33,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-1838,Region IV-A,41,33,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1839,Region III,34,26,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-1840,NCR,32,28,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-1841,BARMM,40,11,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-1842,Region VIII,24,1,PhD STEM,General Science,Chemistry,Level 1,High
2026-STAR-1843,Region I,42,13,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-1844,Region VII,42,26,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-1845,Region VIII,26,3,PhD STEM,Physics,Physics,Level 1,Low
2026-STAR-1846,BARMM,34,6,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1847,Region VII,36,23,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-1848,BARMM,25,7,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-1849,Region I,49,5,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-1850,NCR,26,27,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-1851,Region VIII,44,5,PhD STEM,Chemistry,Mathematics,Level 1,High
2026-STAR-1852,Region VIII,30,5,Master of Arts in Ed,Chemistry,Physics,Level 1,High
2026-STAR-1853,Region I,26,19,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-1854,Region VII,26,29,Master of Arts in Ed,Biology,General Science,Level 1,High
2026-STAR-1855,NCR,31,7,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-1856,NCR,45,22,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1857,Region IV-A,43,11,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1858,Region III,43,34,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-1859,Region I,55,30,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1860,Region I,38,27,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-1861,BARMM,26,9,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1862,BARMM,32,9,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-1863,Region VII,33,31,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-1864,BARMM,29,7,Bachelor of Secondary Education,Biology,Physics,Level 1,High
2026-STAR-1865,NCR,48,10,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-1866,NCR,25,7,BS Science,Physics,Physics,Level 3,Low
2026-STAR-1867,Region III,27,15,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
